Variable;Description;Class;ClassFile;Domain;Type;Sex;Covariates
S06;Intracranial injury;ICD_codes;data/phenotypes/icd_codes.csv;Injury, poisoning and certain other consequences of external causes;binary;both;sex
S07;Crushing injury of head;ICD_codes;data/phenotypes/icd_codes.csv;Injury, poisoning and certain other consequences of external causes;binary;both;sex
S08;Avulsion and traumatic amputation of part of head;ICD_codes;data/phenotypes/icd_codes.csv;Injury, poisoning and certain other consequences of external causes;binary;both;sex
S09;Other and unspecified injuries of head;ICD_codes;data/phenotypes/icd_codes.csv;Injury, poisoning and certain other consequences of external causes;binary;both;sex
S10;Superficial injury of neck;ICD_codes;data/phenotypes/icd_codes.csv;Injury, poisoning and certain other consequences of external causes;binary;both;sex
S11;Open wound of neck;ICD_codes;data/phenotypes/icd_codes.csv;Injury, poisoning and certain other consequences of external causes;binary;both;sex
S12;Fracture of cervical vertebra and other parts of neck;ICD_codes;data/phenotypes/icd_codes.csv;Injury, poisoning and certain other consequences of external causes;binary;both;sex
S13;Dislocation and sprain of joints and ligaments at neck level;ICD_codes;data/phenotypes/icd_codes.csv;Injury, poisoning and certain other consequences of external causes;binary;both;sex
S14;Injury of nerves and spinal cord at neck level;ICD_codes;data/phenotypes/icd_codes.csv;Injury, poisoning and certain other consequences of external causes;binary;both;sex
S15;Injury of blood vessels at neck level;ICD_codes;data/phenotypes/icd_codes.csv;Injury, poisoning and certain other consequences of external causes;binary;both;sex
S16;Injury of muscle, fascia and tendon at neck level;ICD_codes;data/phenotypes/icd_codes.csv;Injury, poisoning and certain other consequences of external causes;binary;both;sex
S17;Crushing injury of neck;ICD_codes;data/phenotypes/icd_codes.csv;Injury, poisoning and certain other consequences of external causes;binary;both;sex
S19;Other specified and unspecified injuries of neck;ICD_codes;data/phenotypes/icd_codes.csv;Injury, poisoning and certain other consequences of external causes;binary;both;sex
S20;Superficial injury of thorax;ICD_codes;data/phenotypes/icd_codes.csv;Injury, poisoning and certain other consequences of external causes;binary;both;sex
S21;Open wound of thorax;ICD_codes;data/phenotypes/icd_codes.csv;Injury, poisoning and certain other consequences of external causes;binary;both;sex
S22;Fracture of rib(s), sternum and thoracic spine;ICD_codes;data/phenotypes/icd_codes.csv;Injury, poisoning and certain other consequences of external causes;binary;both;sex
S23;Dislocation and sprain of joints and ligaments of thorax;ICD_codes;data/phenotypes/icd_codes.csv;Injury, poisoning and certain other consequences of external causes;binary;both;sex
S24;Injury of nerves and spinal cord at thorax level;ICD_codes;data/phenotypes/icd_codes.csv;Injury, poisoning and certain other consequences of external causes;binary;both;sex
S25;Injury of blood vessels of thorax;ICD_codes;data/phenotypes/icd_codes.csv;Injury, poisoning and certain other consequences of external causes;binary;both;sex
S26;Injury of heart;ICD_codes;data/phenotypes/icd_codes.csv;Injury, poisoning and certain other consequences of external causes;binary;both;sex
S27;Injury of other and unspecified intrathoracic organs;ICD_codes;data/phenotypes/icd_codes.csv;Injury, poisoning and certain other consequences of external causes;binary;both;sex
S28;Crushing injury of thorax, and traumatic amputation of part of thorax;ICD_codes;data/phenotypes/icd_codes.csv;Injury, poisoning and certain other consequences of external causes;binary;both;sex
S29;Other and unspecified injuries of thorax;ICD_codes;data/phenotypes/icd_codes.csv;Injury, poisoning and certain other consequences of external causes;binary;both;sex
S30;Superficial injury of abdomen, lower back, pelvis and external genitals;ICD_codes;data/phenotypes/icd_codes.csv;Injury, poisoning and certain other consequences of external causes;binary;both;sex
S31;Open wound of abdomen, lower back, pelvis and external genitals;ICD_codes;data/phenotypes/icd_codes.csv;Injury, poisoning and certain other consequences of external causes;binary;both;sex
S32;Fracture of lumbar spine and pelvis;ICD_codes;data/phenotypes/icd_codes.csv;Injury, poisoning and certain other consequences of external causes;binary;both;sex
S33;Dislocation and sprain of joints and ligaments of lumbar spine and pelvis;ICD_codes;data/phenotypes/icd_codes.csv;Injury, poisoning and certain other consequences of external causes;binary;both;sex
S34;Injury of lumbar and sacral spinal cord and nerves at abdomen, lower back and pelvis level;ICD_codes;data/phenotypes/icd_codes.csv;Injury, poisoning and certain other consequences of external causes;binary;both;sex
S35;Injury of blood vessels at abdomen, lower back and pelvis level;ICD_codes;data/phenotypes/icd_codes.csv;Injury, poisoning and certain other consequences of external causes;binary;both;sex
S36;Injury of intra-abdominal organs;ICD_codes;data/phenotypes/icd_codes.csv;Injury, poisoning and certain other consequences of external causes;binary;both;sex
S37;Injury of urinary and pelvic organs;ICD_codes;data/phenotypes/icd_codes.csv;Injury, poisoning and certain other consequences of external causes;binary;both;sex
S38;Crushing injury and traumatic amputation of abdomen, lower back, pelvis and external genitals;ICD_codes;data/phenotypes/icd_codes.csv;Injury, poisoning and certain other consequences of external causes;binary;both;sex
S39;Other and unspecified injuries of abdomen, lower back, pelvis and external genitals;ICD_codes;data/phenotypes/icd_codes.csv;Injury, poisoning and certain other consequences of external causes;binary;both;sex
S40;Superficial injury of shoulder and upper arm;ICD_codes;data/phenotypes/icd_codes.csv;Injury, poisoning and certain other consequences of external causes;binary;both;sex
S41;Open wound of shoulder and upper arm;ICD_codes;data/phenotypes/icd_codes.csv;Injury, poisoning and certain other consequences of external causes;binary;both;sex
S42;Fracture of shoulder and upper arm;ICD_codes;data/phenotypes/icd_codes.csv;Injury, poisoning and certain other consequences of external causes;binary;both;sex
S43;Dislocation and sprain of joints and ligaments of shoulder girdle;ICD_codes;data/phenotypes/icd_codes.csv;Injury, poisoning and certain other consequences of external causes;binary;both;sex
S44;Injury of nerves at shoulder and upper arm level;ICD_codes;data/phenotypes/icd_codes.csv;Injury, poisoning and certain other consequences of external causes;binary;both;sex
S45;Injury of blood vessels at shoulder and upper arm level;ICD_codes;data/phenotypes/icd_codes.csv;Injury, poisoning and certain other consequences of external causes;binary;both;sex
S46;Injury of muscle, fascia and tendon at shoulder and upper arm level;ICD_codes;data/phenotypes/icd_codes.csv;Injury, poisoning and certain other consequences of external causes;binary;both;sex
S47;Crushing injury of shoulder and upper arm;ICD_codes;data/phenotypes/icd_codes.csv;Injury, poisoning and certain other consequences of external causes;binary;both;sex
S48;Traumatic amputation of shoulder and upper arm;ICD_codes;data/phenotypes/icd_codes.csv;Injury, poisoning and certain other consequences of external causes;binary;both;sex
S49;Other and unspecified injuries of shoulder and upper arm;ICD_codes;data/phenotypes/icd_codes.csv;Injury, poisoning and certain other consequences of external causes;binary;both;sex
S50;Superficial injury of elbow and forearm;ICD_codes;data/phenotypes/icd_codes.csv;Injury, poisoning and certain other consequences of external causes;binary;both;sex
S51;Open wound of elbow and forearm;ICD_codes;data/phenotypes/icd_codes.csv;Injury, poisoning and certain other consequences of external causes;binary;both;sex
S52;Fracture of forearm;ICD_codes;data/phenotypes/icd_codes.csv;Injury, poisoning and certain other consequences of external causes;binary;both;sex
S53;Dislocation and sprain of joints and ligaments of elbow;ICD_codes;data/phenotypes/icd_codes.csv;Injury, poisoning and certain other consequences of external causes;binary;both;sex
S54;Injury of nerves at forearm level;ICD_codes;data/phenotypes/icd_codes.csv;Injury, poisoning and certain other consequences of external causes;binary;both;sex
S55;Injury of blood vessels at forearm level;ICD_codes;data/phenotypes/icd_codes.csv;Injury, poisoning and certain other consequences of external causes;binary;both;sex
S56;Injury of muscle, fascia and tendon at forearm level;ICD_codes;data/phenotypes/icd_codes.csv;Injury, poisoning and certain other consequences of external causes;binary;both;sex
S57;Crushing injury of elbow and forearm;ICD_codes;data/phenotypes/icd_codes.csv;Injury, poisoning and certain other consequences of external causes;binary;both;sex
S58;Traumatic amputation of elbow and forearm;ICD_codes;data/phenotypes/icd_codes.csv;Injury, poisoning and certain other consequences of external causes;binary;both;sex
S59;Other and unspecified injuries of elbow and forearm;ICD_codes;data/phenotypes/icd_codes.csv;Injury, poisoning and certain other consequences of external causes;binary;both;sex
S60;Superficial injury of wrist, hand and fingers;ICD_codes;data/phenotypes/icd_codes.csv;Injury, poisoning and certain other consequences of external causes;binary;both;sex
S61;Open wound of wrist, hand and fingers;ICD_codes;data/phenotypes/icd_codes.csv;Injury, poisoning and certain other consequences of external causes;binary;both;sex
S62;Fracture at wrist and hand level;ICD_codes;data/phenotypes/icd_codes.csv;Injury, poisoning and certain other consequences of external causes;binary;both;sex
S63;Dislocation and sprain of joints and ligaments at wrist and hand level;ICD_codes;data/phenotypes/icd_codes.csv;Injury, poisoning and certain other consequences of external causes;binary;both;sex
S64;Injury of nerves at wrist and hand level;ICD_codes;data/phenotypes/icd_codes.csv;Injury, poisoning and certain other consequences of external causes;binary;both;sex
S65;Injury of blood vessels at wrist and hand level;ICD_codes;data/phenotypes/icd_codes.csv;Injury, poisoning and certain other consequences of external causes;binary;both;sex
S66;Injury of muscle, fascia and tendon at wrist and hand level;ICD_codes;data/phenotypes/icd_codes.csv;Injury, poisoning and certain other consequences of external causes;binary;both;sex
S67;Crushing injury of wrist, hand and fingers;ICD_codes;data/phenotypes/icd_codes.csv;Injury, poisoning and certain other consequences of external causes;binary;both;sex
S68;Traumatic amputation of wrist, hand and fingers;ICD_codes;data/phenotypes/icd_codes.csv;Injury, poisoning and certain other consequences of external causes;binary;both;sex
S69;Other and unspecified injuries of wrist, hand and finger(s);ICD_codes;data/phenotypes/icd_codes.csv;Injury, poisoning and certain other consequences of external causes;binary;both;sex
S70;Superficial injury of hip and thigh;ICD_codes;data/phenotypes/icd_codes.csv;Injury, poisoning and certain other consequences of external causes;binary;both;sex
S71;Open wound of hip and thigh;ICD_codes;data/phenotypes/icd_codes.csv;Injury, poisoning and certain other consequences of external causes;binary;both;sex
S72;Fracture of femur;ICD_codes;data/phenotypes/icd_codes.csv;Injury, poisoning and certain other consequences of external causes;binary;both;sex
S73;Dislocation and sprain of joint and ligaments of hip;ICD_codes;data/phenotypes/icd_codes.csv;Injury, poisoning and certain other consequences of external causes;binary;both;sex
S74;Injury of nerves at hip and thigh level;ICD_codes;data/phenotypes/icd_codes.csv;Injury, poisoning and certain other consequences of external causes;binary;both;sex
S75;Injury of blood vessels at hip and thigh level;ICD_codes;data/phenotypes/icd_codes.csv;Injury, poisoning and certain other consequences of external causes;binary;both;sex
S76;Injury of muscle, fascia and tendon at hip and thigh level;ICD_codes;data/phenotypes/icd_codes.csv;Injury, poisoning and certain other consequences of external causes;binary;both;sex
S77;Crushing injury of hip and thigh;ICD_codes;data/phenotypes/icd_codes.csv;Injury, poisoning and certain other consequences of external causes;binary;both;sex
S78;Traumatic amputation of hip and thigh;ICD_codes;data/phenotypes/icd_codes.csv;Injury, poisoning and certain other consequences of external causes;binary;both;sex
S79;Other and unspecified injuries of hip and thigh;ICD_codes;data/phenotypes/icd_codes.csv;Injury, poisoning and certain other consequences of external causes;binary;both;sex
S80;Superficial injury of knee and lower leg;ICD_codes;data/phenotypes/icd_codes.csv;Injury, poisoning and certain other consequences of external causes;binary;both;sex
S81;Open wound of knee and lower leg;ICD_codes;data/phenotypes/icd_codes.csv;Injury, poisoning and certain other consequences of external causes;binary;both;sex
